,price,Furnishing,Bathroom,Balcony,bhk,locality,City
271,"17,000",Unfurnished,2,2,2 BHK Apartment , Porwal Road ,Pune
272,"12,000",Unfurnished,2,1,2 BHK Apartment ," Green Villa, Sangavade ",Pune
273,"20,000",Unfurnished,2,1,2 BHK Apartment ," Golden Winds, Porwal Road ",Pune
274,"10,000",Semi-Furnished,2,0,2 BHK Apartment ," Handevadi , Autadevadi, Balaji Green view , Near D-mart Flat no 103 ",Pune
275,"9,500",Unfurnished,2,1,1 BHKHouse ," Jogeshwari Sun City, Kesnand Road ",Pune
276,"42,000",Unfurnished,3,2,3 BHK Apartment ," Raheja Reserve, NIBM Road ",Pune
277,"18,000",Unfurnished,2,2,2 BHK Apartment ," Grande View 7, Ambegaon ",Pune
278,"70,000",Furnished,3,2,3 BHK Apartment ," Mount Unique Residences, Baner ",Pune
279,"39,500",Semi-Furnished,3,3,3 BHK Apartment ," Leisure Town, Hadapsar ",Pune
280,"85,000",Unfurnished,5,2,5 BHKHouse ," SANJAY PARK SOCIETY, Viman Nagar ",Pune
281,"8,500",Unfurnished,2,2,2 BHK Apartment ," Pristine City BEF, Bakori ",Pune
282,"36,000",Semi-Furnished,2,1,2 BHK Apartment , Kharadi ,Pune
283,"24,000",Semi-Furnished,3,1,3 BHK Villa , Wagholi ,Pune
284,"36,000",Unfurnished,2,2,2 BHK Apartment ," Gulmohar Orchids, Kharadi ",Pune
285,"27,000",Semi-Furnished,3,2,3 BHK Apartment ," AWHO Vijay Vihar, Wagholi ",Pune
286,"52,000",Furnished,3,1,3 BHK Apartment , Kothrud ,Pune
287,"13,000",Semi-Furnished,1,0,1 BHK Apartment , Koregaon Park ,Pune
288,150000,Furnished,5,3,4 BHK Penthouse ," Waters edge, Pimple Nilakh, Pimpri Chinchwad ",Pune
289,"23,000",Furnished,2,1,2 BHK Apartment ," Natasha Enclave, Bhagyoday Nagar ",Pune
290,"59,000",Unfurnished,4,1,3 BHK Apartment ," Lodha Belmondo St Andrews B and C and D , Gahunje ",Pune
291,"55,000",Furnished,2,0,2 BHK Apartment ," Konark Campus, Viman Nagar ",Pune
292,"15,000",Semi-Furnished,2,2,2 BHK Apartment ," Kolte Patil Margosa Heights, NIBM Annexe Area ",Pune
293,"58,000",Semi-Furnished,4,5,4 BHK Apartment ," Gera Trinity Towers, EON Free Zone, Kharadi ",Pune
294,"45,000",Furnished,3,1,3 BHK Apartment ," Kolte-Patil Western Avenue, Wakad ",Pune
295,"42,000",Furnished,2,2,2 BHK Apartment ," Zen Estate, Kharadi ",Pune
296,"60,000",Unfurnished,5,1,3 BHK Apartment ," Marvel Cerise, Kharadi ",Pune
297,"35,000",Unfurnished,2,1,2 BHK Apartment ," Sancheti Mount N Glory Plot A Phase II, Kharadi ",Pune
298,"50,000",Furnished,2,1,2 BHK Apartment ," Rohan Mithila, Viman Nagar ",Pune
299,"19,000",Unfurnished,1,0,1 BHK Apartment , Baner ,Pune
300,"60,000",Semi-Furnished,3,1,3 BHK Apartment , Prabhat Road ,Pune
301,"15,000",Furnished,1,1,1 BHK Apartment ," Sarthak Beaulieu, Pisoli ",Pune
302,"32,000",Unfurnished,2,2,2 BHK Apartment ," Prasun Sarvam, Kharadi ",Pune
303,"26,000",Semi-Furnished,2,3,2 BHK Apartment ," ville, Punawale, Pimpri Chinchwad ",Pune
304,"40,000",Unfurnished,4,2,3 BHK Apartment , Undri ,Pune
305,"22,000",Unfurnished,2,5,2 BHK Apartment ," The VUE, Kondhwa ",Pune
306,"27,000",Semi-Furnished,2,3,2 BHK Apartment ," Godrej Rejuve, Keshav Nagar Mundhwa ",Pune
307,"26,000",Semi-Furnished,2,1,2 BHK Apartment ," VTP Hilife, Wakad ",Pune
308,"20,200",Semi-Furnished,2,1,2 BHK Apartment ," Genesis, Alandi, Kelgaon ",Pune
309,"44,000",Furnished,3,1,3 BHK Apartment ," Malpani Greens, Wakad ",Pune
310,"33,000",Furnished,2,1,2 BHK Apartment ," Supriya Towers, Aundh ",Pune
311,"50,000",Semi-Furnished,3,2,3 BHK Apartment ," Kolte Patil Tuscan Estate Signature Meadows, EON Free Zone, Kharadi ",Pune
312,"45,000",Furnished,3,3,3 BHK Apartment ," AWHO Vijay Vihar, Wagholi ",Pune
313,100000,Semi-Furnished,3,1,3 BHK Apartment , Sai Villa Apartment ,Pune
314,"45,000",Unfurnished,3,2,3 BHK Villa ," Veerbhadra Nagar, Baner ",Pune
315,"26,000",Semi-Furnished,2,2,2 BHK Apartment ," Nancy Towers, Wanowrie ",Pune
316,"70,000",Furnished,3,3,3 BHK Apartment ," Lunkad Amazon, Konark Nagar ",Pune
317,"35,000",Furnished,2,2,2 BHK Apartment , Baner ,Pune
318,"6,500",Unfurnished,1,0,1 BHK Apartment , Hadapsar ,Pune
319,100000,Furnished,4,1,5 BHK Villa , Shivajinagar ,Pune
320,"9,500",Semi-Furnished,2,0,2 BHK Apartment , Kirkatwadi ,Pune
321,"6,000",Semi-Furnished,1,0,2 BHKHouse , Kharadi ,Pune
322,"20,000",Furnished,1,0,1 BHK Apartment , Hinjawadi ,Pune
323,"22,000",Unfurnished,1,2,1 BHK Apartment ," Godrej Infinity, Keshav Nagar Mundhwa ",Pune
324,"30,000",Furnished,2,2,2 BHK Apartment ," Chandan Garden, NIBM Road ",Pune
325,"30,000",Unfurnished,3,1,3 BHK Apartment ," Clover Heights, Wanowrie ",Pune
326,160000,Semi-Furnished,3,2,3 BHKHouse ," Rakshak Society, Pimpri Chinchwad ",Pune
327,"9,000",Unfurnished,1,0,1 BHK Apartment , Balaji Nagar ,Pune
328,"50,000",Unfurnished,3,1,3 BHK Apartment ," Amanora Neo Towers, Amanora Park Town ",Pune
329,"8,000",Unfurnished,1,0,2 BHK Apartment , Perne ,Pune
330,"50,000",Unfurnished,3,3,3 BHK Apartment ," Kalpataru Jade Residences, Baner ",Pune
331,"45,000",Unfurnished,3,10,3 BHK Apartment ," Ekta California, NIBM Road ",Pune
332,"20,000",Furnished,1,1,1 BHK Apartment ," Karia Konark Orchid, Wagholi ",Pune
333,"4,500",Unfurnished,1,0,Studio Apartment , Lohgaon Wagholi Road ,Pune
334,"53,000",Semi-Furnished,3,2,3 BHK Apartment ," Ganga Platino, Kharadi ",Pune
335,"32,000",Semi-Furnished,2,2,2 BHK Apartment ," Gera Emerald City North, Kharadi ",Pune
336,"55,000",Furnished,3,3,3 BHK Apartment ," Kolte Patil 24k Sereno, Pan Card Club Road ",Pune
337,"30,000",Unfurnished,3,2,3 BHK Apartment ," Vtp Alpine, Mahalunge ",Pune
338,"30,000",Furnished,2,1,2 BHK Apartment ," Karia Konark Orchid, Wagholi ",Pune
339,250000,Unfurnished,5,3,4 BHK Apartment ," The Terraces, Balewadi ",Pune
340,"33,000",Semi-Furnished,2,2,2 BHK Apartment ," Zen Estate, Kharadi ",Pune
341,250000,Furnished,5,2,4 BHK Apartment ," Esteban, Koregaon Park ",Pune
342,350000,Furnished,7,4,7 BHKHouse , Boat Club Road ,Pune
343,"34,000",Semi-Furnished,2,3,2 BHK Apartment ," Paranjape La Cresta, Sopan Baug Society, Ghorpadi ",Pune
344,"18,000",Unfurnished,1,1,1 BHK Apartment ," Greenfield, Magarpatta ",Pune
345,100000,Furnished,4,2,4 BHKHouse , Bibwewadi ,Pune
346,"90,000",Furnished,5,2,4 BHK Apartment ," Kasturi Epitome, Wakad ",Pune
347,"30,000",Furnished,2,2,2 BHK Apartment ," Pinnac Kanchanganga, Aundh ",Pune
348,"75,000",Unfurnished,4,1,4 BHK Apartment ," Eon Waterfront, Kharadi ",Pune
349,"42,000",Unfurnished,3,2,3 BHK Apartment ," Kumar Picasso, Hadapsar Gaon, Hadapsar ",Pune
350,"30,000",Semi-Furnished,2,1,2 BHK Apartment ," Amanora Gold Towers, Amanora Park Town ",Pune
351,"30,000",Unfurnished,2,3,2 BHK Apartment ," Nandan Inspera, Wakad ",Pune
352,"24,500",Unfurnished,2,1,2 BHK Apartment ," Godrej Rejuve, Sasane Colony, Mundhwa ",Pune
353,"22,000",Furnished,2,0,2 BHK Apartment ," Urban Forest, Mamurdi, Dehu Road ",Pune
354,280000,Furnished,5,4,4 BHK Apartment ," Esteban, Koregaon Park ",Pune
355,"27,000",Semi-Furnished,3,3,3 BHK Apartment ," Godrej Hillside, Mahalunge ",Pune
356,"23,000",Furnished,2,1,2 BHK Apartment ," Kumar Princetown, Undri ",Pune
357,"25,000",Unfurnished,2,1,2 BHK Apartment ," Palladium Plus, Dhanori ",Pune
358,"35,000",Semi-Furnished,2,2,2 BHK Apartment ," Nyati Elysia 2, Kharadi ",Pune
359,"22,000",Semi-Furnished,2,2,2 BHK Apartment ," Kolte Patil IVY Apartment, Wagholi ",Pune
360,"24,000",Semi-Furnished,3,3,3 BHK Apartment ," Kolte Patil IVY Apartment, Wagholi ",Pune
361,"38,000",Unfurnished,3,3,3 BHK Apartment ," Eastern Meadows, Kharadi ",Pune
362,"25,000",Semi-Furnished,2,0,2 BHK Apartment ," Kumar Park Infinia Phase 4 , Hadapsar ",Pune
363,"52,000",Semi-Furnished,2,0,3 BHK Apartment ," Amanora Gateway Towers 98 And 99 , Amanora Park Town ",Pune
364,"32,000",Furnished,2,2,2 BHK Apartment ," Kumar Classic, Aundh ",Pune
365,"25,000",Unfurnished,2,1,2 BHK Apartment ," Mohan Nagar CHS, Baner ",Pune
366,"30,000",Unfurnished,2,2,2 BHK Apartment ," Raheja Reserve, NIBM Road ",Pune
367,"60,000",Semi-Furnished,5,2,5 BHK Apartment ," Sobha Carnation, NIBM Road ",Pune
368,"27,000",Unfurnished,2,2,2 BHK Apartment ," Godrej Infinity, Keshav Nagar Mundhwa ",Pune
369,"65,000",Furnished,3,2,3 BHK Apartment ," Rohan Mithila, Viman Nagar ",Pune
370,"20,000",Unfurnished,2,1,2 BHKHouse ," Celestial City Phase I, Ravet, Pimpri Chinchwad ",Pune
371,"35,000",Furnished,2,0,2 BHK Apartment ," Kasturi Apostrophe, Hinjawadi ",Pune
372,"60,000",Unfurnished,3,2,3 BHK Apartment ," Belmac Residences, Wadgaon Sheri ",Pune
373,"35,000",Furnished,2,2,2 BHK Apartment ," Cosmos, Magarpatta ",Pune
374,"38,000",Semi-Furnished,3,3,3 BHK Apartment ," Nikash Lawns, Pashan ",Pune
375,150000,Semi-Furnished,4,3,4 BHK Apartment ," Veerbhadra Nagar, Baner ",Pune
376,"30,000",Unfurnished,2,2,2 BHK Apartment ," Elite Gardens, Aundh ",Pune
377,"75,000",Furnished,3,2,3 BHK Apartment ," Shubh Gateway, Viman Nagar ",Pune
378,"5,000",Semi-Furnished,1,1,1 BHKHouse ," Apex Colony, Erandwane ",Pune
379,"25,000",Unfurnished,3,3,3 BHK Apartment ," Sahil Sarvadaa, Kondhwa ",Pune
380,"24,000",Unfurnished,2,2,2 BHK Apartment ," Aishwarya Residency, Kaspate Wasti ",Pune
381,"48,000",Furnished,3,0,3 BHK Apartment ," Ekta California, NIBM Road ",Pune
382,"33,000",Unfurnished,2,2,2 BHK Apartment ," Nyati Elysia, EON Free Zone, Kharadi ",Pune
383,"12,000",Unfurnished,2,1,1 BHK Apartment ," Peninsula Ashok Vann, Gahunje ",Pune
384,"10,000",Unfurnished,1,1,1 BHK Apartment , Sinhgad Road ,Pune
385,"15,000",Unfurnished,2,1,2 BHK Apartment ," Ganesh Nagar Chikhali, Chikhali ",Pune
386,"45,000",Unfurnished,2,1,2 BHK Apartment ," Kirtane Baug, Mundhwa ",Pune
387,"32,000",Unfurnished,3,0,3 BHK Apartment ," Tain Square, Fatima Nagar Wanowrie ",Pune
388,"16,000",Furnished,2,0,1 BHK Builder Floor ," Mahesh Society, Bibwewadi ",Pune
389,"43,000",Unfurnished,3,2,3 BHK Apartment ," Raheja Reserve, NIBM Road ",Pune
390,"43,000",Unfurnished,3,2,3 BHK Apartment ," Raheja Reserve, NIBM Road ",Pune
391,"22,000",Unfurnished,2,2,2 BHK Apartment ," Yash Orchid, Baner ",Pune
392,"25,000",Unfurnished,2,3,2 BHK Apartment ," Tulsi Eklavya , Hadapsar Industrial Estate ",Pune
393,"42,000",Semi-Furnished,3,2,3 BHK Apartment ," Clover Acropolis, Viman Nagar ",Pune
394,"30,000",Semi-Furnished,2,2,2 BHKHouse , Bhandarkar Road ,Pune
395,"50,000",Unfurnished,3,2,3 BHK Apartment , Aundh ,Pune
396,"25,000",Furnished,1,1,1 BHK Apartment ," Blue Ridge, Hinjewadi Rajiv Gandhi Infotech Park, Hinjawadi ",Pune
397,"10,000",Unfurnished,1,1,Studio Apartment , New Sanghavi ,Pune
398,"33,000",Semi-Furnished,2,2,2 BHK Apartment ," Jasminum, Magarpatta ",Pune
399,"16,000",Unfurnished,1,0,2 BHK Apartment , Kothrud ,Pune
400,"28,000",Semi-Furnished,2,1,2 BHK Apartment ," Sapphire Park Street, Park Street ",Pune
401,"26,500",Furnished,2,1,2 BHK Apartment ," Megapolis Sangria Towers, Phase 3 Hinjewadi Rajiv Gandhi Infotech Park ",Pune
402,"22,000",Semi-Furnished,2,2,2 BHK Apartment ," Lantana Court, NIBM Road ",Pune
403,"45,000",Furnished,3,2,3 BHK Apartment ," Cosmos Regency, Baner ",Pune
404,"22,500",Semi-Furnished,2,1,2 BHK Apartment ," Riviera Society, Wanowrie ",Pune
405,"30,000",Unfurnished,2,2,2 BHK Apartment ," Bhusari Colony, Kothrud ",Pune
406,"15,500",Unfurnished,2,2,2 BHK Apartment , Chikhali Pimpri Chinchwad ,Pune
407,"30,000",Furnished,3,1,3 BHK Apartment ," Nanded City, Sinhgad Road ",Pune
408,"25,000",Unfurnished,2,2,2 BHK Apartment ," Yashashree Heritage, Vidyanagar, Dhanori ",Pune
409,"24,000",Semi-Furnished,2,2,2 BHK Apartment ," Prima Domus, Balewadi ",Pune
410,"7,000",Semi-Furnished,1,1,1 BHK Apartment , Dhankawadi ,Pune
411,"35,000",Unfurnished,3,3,3 BHK Apartment ," Vatsalya Vihar, Aundh ",Pune
412,"30,000",Furnished,1,1,1 BHK Apartment ," Amanora Gold Towers, Amanora Park Town ",Pune
413,"29,000",Semi-Furnished,2,2,3 BHK Apartment ," GK Roseland Residency, Pimple Saudagar, Pimpri Chinchwad ",Pune
414,"25,000",Unfurnished,2,2,2 BHK Apartment ," D Wisteria Park, Sinhgad Road ",Pune
415,"34,000",Semi-Furnished,3,2,3 BHK Apartment ," SP Residency, Hadapsar ",Pune
416,"30,000",Unfurnished,2,2,3 BHKHouse , Bharati Vidyapeeth Campus ,Pune
417,"37,000",Unfurnished,2,2,2 BHK Apartment ," Future Towers, Amanora Park Town ",Pune
418,"24,000",Furnished,1,1,1 BHK Apartment ," Sai Silicon Valley, Balewadi ",Pune
419,"35,000",Unfurnished,2,1,2 BHK Apartment ," Nyati Elysia, Kharadi ",Pune
420,"36,000",Unfurnished,3,2,3 BHK Apartment ," Pristine Prolife, Wakad ",Pune
421,"90,000",Semi-Furnished,4,4,5 BHK Apartment ," Kolte-Patil 24k Opula, Pimple Nilakh, Pimpri Chinchwad ",Pune
422,"60,000",Unfurnished,3,2,3 BHK Apartment ," Laburnum Park, Magarpatta ",Pune
423,"16,000",Semi-Furnished,2,2,2 BHK Apartment ," Mantra 24 West, Gahunje ",Pune
424,"45,000",Furnished,3,3,3 BHK Apartment ," Kool Homes Arena, Balewadi ",Pune
425,320000,Furnished,6,3,5 BHK Villa ," Forest Trails Cascade Crescent & Meadows Bungalow, Bhugaon, Bavdhan ",Pune
426,"16,000",Unfurnished,1,1,1 BHK Apartment , Karvenagar ,Pune
427,"45,000",Furnished,2,2,3 BHK Apartment , Kothrud ,Pune
428,110000,Furnished,4,3,4 BHK Apartment ," Rohan 10 Kasturkunj, Ganeshkhind ",Pune
429,"31,000",Unfurnished,3,2,3 BHK Apartment ," Rohan Tarang, Shankar Kalat Nagar ",Pune
430,"45,000",Semi-Furnished,3,2,3 BHK Apartment ," Park Turquoise, Wakad ",Pune
431,"16,000",Semi-Furnished,1,1,1 BHK Builder Floor ," Goodwill Vrindavan, Raghavendra Nagar ",Pune
432,"38,000",Furnished,2,2,2 BHK Apartment , Mayur Colony Kothrud ,Pune
433,"14,000",Unfurnished,1,0,1 BHK Apartment ," Aishwarya Residency, Wakad ",Pune
434,"60,000",Semi-Furnished,3,3,3 BHK Apartment ," Marvel Enigma, Kharadi ",Pune
435,"12,000",Unfurnished,1,1,1 BHK Apartment ," Godrej Horizon, Undri ",Pune
436,"25,000",Semi-Furnished,2,1,2 BHK Apartment ," Pristine Equilife Homes Phase 2, Mahalunge ",Pune
437,"63,000",Unfurnished,4,4,4 BHK Apartment ," Kalpataru Jade Residences, Baner ",Pune
438,"32,000",Semi-Furnished,2,1,2 BHK Apartment ," Cosmos Apartment, Hadapsar ",Pune
439,"33,000",Furnished,3,2,3 BHK Apartment ," Ganga Florentina, NIBM Annexe Area ",Pune
440,"16,000",Semi-Furnished,1,0,1 BHK Apartment ," Kumar Park, Bibwewadi ",Pune
441,"20,000",Unfurnished,1,1,1 BHK Apartment , Jangali Maharaj Road ,Pune
442,"51,000",Unfurnished,3,2,3 BHK Villa ," Shroff Soleno, Baner ",Pune
443,"40,000",Furnished,2,2,3 BHK Apartment ," Shanti Elixir, Keshav Nagar Mundhwa ",Pune
444,"90,000",Furnished,4,2,4 BHK Apartment ," Kasturi Epitome, Wakad ",Pune
445,"60,000",Semi-Furnished,4,3,4 BHK Apartment , Mayur Colony Kothrud ,Pune
446,"35,000",Furnished,2,2,2 BHK Apartment ," Sylvania, Magarpatta ",Pune
447,"34,000",Unfurnished,2,0,2 BHK Apartment ," Lunawat Complex , Kothrud ",Pune
448,"20,000",Semi-Furnished,2,2,2 BHK Apartment ," Amarnath Paramount Smart City, Lohegaon ",Pune
449,"25,000",Unfurnished,2,2,2 BHK Apartment ," Relicon Felicia, Pashan ",Pune
450,"40,000",Semi-Furnished,2,1,2 BHK Apartment ," Finswell Woods, Viman Nagar ",Pune
451,"22,500",Unfurnished,2,1,2 BHK Apartment ," Krishna Amorapolis, Dhanori ",Pune
452,"20,000",Unfurnished,2,2,2 BHK Apartment ," Kumar Priyadarshan, Pashan Sus Road ",Pune
453,110000,Unfurnished,4,4,4 BHK Apartment ," One North, Magarpatta ",Pune
454,"40,000",Unfurnished,2,0,3 BHK Apartment ," Princeton Town, Kalyani Nagar ",Pune
455,"27,000",Furnished,2,1,2 BHK Apartment ," Chinchwad, Pimpri Chinchwad ",Pune
456,"23,000",Semi-Furnished,2,0,3 BHK Apartment , Sinhgad Road ,Pune
457,"27,000",Unfurnished,2,2,2 BHK Apartment , Kaspate Wasti ,Pune
458,"16,000",Unfurnished,2,1,2 BHK Apartment ," Nirmal Township Phase 2, Sasane Nagar, Hadapsar ",Pune
459,"66,000",Semi-Furnished,4,3,4 BHK Apartment ," Kalpataru Jade Residences, Baner ",Pune
460,"34,000",Unfurnished,2,1,2 BHK Apartment ," Empire Square, Chinchwad, Pimpri Chinchwad ",Pune
461,"33,500",Unfurnished,3,2,3 BHK Apartment ," Pride World City, Charholi BK ",Pune
462,"29,000",Furnished,2,2,2 BHK Apartment ," 52 Greenwoods, Baner ",Pune
463,"40,000",Semi-Furnished,2,1,2 BHK Apartment ," Amanora Aspire Towers, Amanora Park Town ",Pune
464,"27,000",Furnished,2,2,2 BHK Apartment ," Anisha Residency, Balewadi ",Pune
465,"25,000",Furnished,2,2,2 BHK Apartment ," Akash Ganga, Rahatani ",Pune
466,"32,000",Furnished,3,2,3 BHK Apartment ," Lake Town, Bibwewadi ",Pune
467,"20,000",Unfurnished,1,1,2 BHK Apartment ," Kolte Patil Life Republic Sector R7 7th Avenue I Towers, Phase 2 Hinjewadi Rajiv Gandhi Infotech Park ",Pune
468,"25,000",Semi-Furnished,2,2,2 BHK Apartment ," Saarrthi Savvy Homes, Hinjewadi Rajiv Gandhi Infotech Park, Hinjawadi ",Pune
469,"28,000",Furnished,2,2,2 BHK Apartment ," Florencia Apartment, Wakad ",Pune
470,"9,000",Unfurnished,1,1,1 BHK Apartment ," Bhugaon, Bavdhan ",Pune
471,"46,000",Semi-Furnished,3,2,3 BHK Apartment ," Gera Trinity Towers, Kharadi ",Pune
472,"13,000",Unfurnished,1,1,Studio Apartment ," Model Colony, Shivaji Nagar ",Pune
473,"30,000",Furnished,2,2,2 BHK Apartment , Bavdhan ,Pune
474,"20,000",Unfurnished,3,2,3 BHK Apartment ," Kapil Woodrow Estate Phase 2, Azad Nagar Wanowrie ",Pune
475,"95,000",Semi-Furnished,4,2,4 BHK Apartment ," Amanora Aspire Towers, Hadapsar ",Pune
476,"30,000",Semi-Furnished,3,1,3 BHK Apartment ," Ruby Park, Wakad ",Pune
477,"40,000",Unfurnished,3,2,3 BHK Apartment , Pashan ,Pune
478,"22,000",Unfurnished,2,2,2 BHK Apartment ," Karan Suncoast, Bavdhan ",Pune
479,"20,000",Semi-Furnished,2,0,2 BHK Apartment ," Rohan Park, Sahakar Nagar Parvati Paytha ",Pune
480,"38,000",Furnished,3,2,3 BHK Apartment ," Goldfinger Avenir, Shankar Kalat Nagar ",Pune
481,"35,000",Semi-Furnished,3,3,4 BHK Apartment ," Mantra Montana, Dhanori ",Pune
482,"15,000",Semi-Furnished,1,1,1 BHK Apartment ," DSK Kunjaban, Punawale, Pimpri Chinchwad ",Pune
483,"21,000",Unfurnished,2,2,2 BHK Apartment ," Kolte Patil Life Republic, Hinjawadi ",Pune
484,"50,000",Unfurnished,4,3,4 BHK Villa ," Shreyas Lazy Rocks, Bavdhan ",Pune
485,"19,000",Unfurnished,2,1,2 BHK Apartment ," Karan Suncoast, Bavdhan ",Pune
486,"25,000",Semi-Furnished,2,2,2 BHK Apartment ," Godrej Rejuve, Keshav Nagar Mundhwa ",Pune
487,"75,000",Semi-Furnished,5,2,4 BHK Apartment ," Eon Waterfront, Kharadi ",Pune
488,"25,000",Furnished,1,1,1 BHK Apartment ," Amanora Desire Tower, Hadapsar ",Pune
489,"23,000",Furnished,2,3,2 BHK Apartment ," Godrej Hillside, Mahalunge ",Pune
490,"24,000",Furnished,2,2,2 BHK Apartment ," Arc Vista Phase 2, Munjaba Vasti, Dhanori ",Pune
491,"7,500",Unfurnished,1,1,1 BHK Apartment ," Narhe, Narhe ",Pune
492,"20,000",Unfurnished,2,1,2 BHK Apartment ," Krishna Amorapolis, Dhanori ",Pune
493,"24,000",Semi-Furnished,2,2,2 BHK Apartment ," Aditya Aditi Sadan , Aundh ",Pune
494,"19,000",Furnished,2,1,2 BHK Apartment ," Windsor County, Ambegaon ",Pune
495,"36,000",Semi-Furnished,2,2,3 BHK Apartment ," Mahindra Antheia, Pimpri Colony ",Pune
496,"75,000",Unfurnished,3,2,3 BHK Apartment ," Vasant Vaibhav Apartment , Model Colony, Shivaji Nagar ",Pune
497,"38,000",Semi-Furnished,2,2,2 BHK Apartment , Kalyani Nagar ,Pune
498,"36,000",Furnished,2,1,2 BHK Apartment ," Hermes Heritage, Shastrinagar Yerawada ",Pune
499,"31,000",Unfurnished,2,2,2 BHK Apartment ," Adreno Towers, Amanora Park Town ",Pune
500,"32,000",Furnished,2,2,2 BHK Apartment , Magarpatta ,Pune
501,"15,000",Unfurnished,1,1,1 BHK Apartment ," Nivasa Udaan, Lohegaon ",Pune
502,"29,000",Semi-Furnished,2,2,2 BHK Apartment ," Teerth Towers, Baner ",Pune
503,150000,Furnished,4,1,4 BHK Apartment ," Panchshil Ssilver Woods, Koregaon Park ",Pune
504,"35,000",Unfurnished,2,1,2 BHK Apartment , Law College Road ,Pune
505,"34,000",Unfurnished,3,2,3 BHK Apartment ," Kolte-Patil Western Avenue, Wakad ",Pune
506,"60,000",Furnished,3,1,3 BHK Apartment ," Clover Water Garden, Kalyani Nagar ",Pune
507,"18,000",Semi-Furnished,2,1,1 BHK Apartment ," Shivam Majestica, Wakad ",Pune
508,"19,000",Unfurnished,2,2,2 BHK Apartment ," Kolte Patil Life Republic, Hinjewadi Rajiv Gandhi Infotech Park, Hinjawadi ",Pune
509,130000,Furnished,4,3,4 BHK Apartment ," Empress Tower, Sopan Baug ",Pune
510,"23,000",Furnished,2,2,2 BHK Apartment ," Nyati Evita, Adarsh Nagar Lohegaon ",Pune
511,"36,000",Furnished,2,2,2 BHK Apartment ," Vastukalp The Onyx, Shankar Kalat Nagar ",Pune
512,"30,000",Furnished,2,2,2 BHK Apartment ," Ashok Meadows, Hinjawadi ",Pune
513,"45,000",Semi-Furnished,2,2,2 BHK Apartment , Viman Nagar ,Pune
514,"25,000",Furnished,2,2,3 BHK Apartment ," Gemini Grand Bay, Manjari BK ",Pune
515,"46,000",Furnished,2,2,2 BHK Apartment ," Marvel Arco, Hadapsar ",Pune
516,"27,000",Unfurnished,2,1,2 BHK Apartment ," Nyati Esteban I, Undri ",Pune
517,"30,000",Unfurnished,2,1,2 BHK Apartment ," Jasminum, Magarpatta ",Pune
518,"10,000",Furnished,1,1,1 BHK Apartment ," Venkatesh Galaxy, Katraj Kondhwa Road ",Pune
519,"24,000",Semi-Furnished,2,1,1 BHK Apartment ," Amanora Gold Towers, Sector R3 Amanora Park Town ",Pune
520,"35,000",Furnished,2,2,3 BHK Apartment ," Rajvaibhav Apartments, Kothrud ",Pune
521,"46,000",Semi-Furnished,3,2,3 BHK Apartment ," Urban Balance, Hadapsar ",Pune
522,"20,000",Unfurnished,2,2,2 BHK Apartment ," Skyways Esfera, Lohegaon ",Pune
523,"32,000",Unfurnished,3,2,2 BHK Apartment ," Water Bay, Kalyani Nagar ",Pune
524,"25,000",Semi-Furnished,2,2,2 BHK Apartment ," RR Lunkad 66 Avenue, Vishal Nagar, Pimpri Chinchwad ",Pune
525,"50,000",Semi-Furnished,3,2,4 BHK Apartment , Kothrud ,Pune
526,"23,500",Unfurnished,1,1,1 BHK Apartment , Narayan Peth ,Pune
527,"24,000",Furnished,1,1,1 BHK Apartment , Viman Nagar ,Pune
528,"42,000",Furnished,2,2,2 BHK Apartment ," Adreno Towers, Amanora Park Town ",Pune
529,"30,000",Semi-Furnished,3,2,3 BHK Apartment ," Ellanza, Sinhgad Road ",Pune
530,"33,000",Furnished,2,2,2 BHK Apartment ," Harsh Paradise Gold, Aundh ",Pune
531,"66,000",Unfurnished,3,2,4 BHK Apartment ," Kalpataru Jade Residences, Baner ",Pune
532,"12,000",Unfurnished,2,1,2 BHK Apartment , Ambegaon ,Pune
533,120000,Semi-Furnished,3,3,3 BHK Apartment ," Koregaon Park, Koregaon Park ",Pune
534,"45,000",Furnished,2,2,2 BHK Apartment ," Malkani Bella Vista, Viman Nagar ",Pune
535,"96,000",Furnished,3,2,3 BHK Apartment ," Clover Water Garden, Kalyani Nagar ",Pune
536,"10,000",Unfurnished,1,1,1 BHK Apartment ," Mainland Valencia, Wagholi ",Pune
537,"15,000",Unfurnished,2,1,1 BHK Apartment ," Skyways Sereno, Lohegaon ",Pune
538,"42,000",Furnished,2,2,2 BHK Apartment ," Ganga Constellaa, Kharadi ",Pune
539,"45,000",Semi-Furnished,3,3,3 BHK Apartment ," Nyati Elysia, EON Free Zone, Kharadi ",Pune
540,250000,Furnished,5,2,4 BHK Villa ," Almal Cascades, Wakad ",Pune
541,"18,000",Semi-Furnished,2,1,2 BHK Apartment ," Nirvana Lifecity, Lohegaon ",Pune
542,"32,000",Unfurnished,2,1,2 BHK Apartment , Shivajinagar ,Pune
543,"15,000",Semi-Furnished,2,2,2 BHK Apartment ," Windsor County, Ambegaon ",Pune
544,"35,000",Furnished,2,0,2 BHK Apartment ," Aditya Comfort Zone, Balewadi ",Pune
545,"25,000",Furnished,2,2,2 BHK Apartment ," Westend Village, Bhusari Colony, Kothrud ",Pune
